File Name,Actor ID,Sex,Sentence Code,Sentence,Emotion,Intensity,Duration (s)
1073_IWL_SAD_XX.wav,1073,Female,IWL,I would like a new alarm clock.,Sad,Unspecified,2.6
1073_IWW_ANG_XX.wav,1073,Female,IWW,I wonder what this is about.,Angry,Unspecified,2.3
1073_IWW_DIS_XX.wav,1073,Female,IWW,I wonder what this is about.,Disgust,Unspecified,2.9
1073_IWW_FEA_XX.wav,1073,Female,IWW,I wonder what this is about.,Fear,Unspecified,2.94
1073_IWW_HAP_XX.wav,1073,Female,IWW,I wonder what this is about.,Happy,Unspecified,2.47
1073_IWW_NEU_XX.wav,1073,Female,IWW,I wonder what this is about.,Neutral,Unspecified,2.3
1073_IWW_SAD_XX.wav,1073,Female,IWW,I wonder what this is about.,Sad,Unspecified,2.64
1073_MTI_ANG_XX.wav,1073,Female,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.64
1073_MTI_DIS_XX.wav,1073,Female,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,2.97
1073_MTI_FEA_XX.wav,1073,Female,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.67
1073_MTI_HAP_XX.wav,1073,Female,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.87
1073_MTI_NEU_XX.wav,1073,Female,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.64
1073_MTI_SAD_XX.wav,1073,Female,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.57
1073_TAI_ANG_XX.wav,1073,Female,TAI,The airplane is almost full.,Angry,Unspecified,2.57
1073_TAI_DIS_XX.wav,1073,Female,TAI,The airplane is almost full.,Disgust,Unspecified,2.94
1073_TAI_FEA_XX.wav,1073,Female,TAI,The airplane is almost full.,Fear,Unspecified,2.7
1073_TAI_HAP_XX.wav,1073,Female,TAI,The airplane is almost full.,Happy,Unspecified,2.94
1073_TAI_NEU_XX.wav,1073,Female,TAI,The airplane is almost full.,Neutral,Unspecified,2.7
1073_TAI_SAD_XX.wav,1073,Female,TAI,The airplane is almost full.,Sad,Unspecified,2.5
1073_TIE_ANG_XX.wav,1073,Female,TIE,That is exactly what happened.,Angry,Unspecified,2.0
1073_TIE_DIS_XX.wav,1073,Female,TIE,That is exactly what happened.,Disgust,Unspecified,3.2
1073_TIE_FEA_XX.wav,1073,Female,TIE,That is exactly what happened.,Fear,Unspecified,2.74
1073_TIE_HAP_XX.wav,1073,Female,TIE,That is exactly what happened.,Happy,Unspecified,2.87
1073_TIE_NEU_XX.wav,1073,Female,TIE,That is exactly what happened.,Neutral,Unspecified,2.3
1073_TIE_SAD_XX.wav,1073,Female,TIE,That is exactly what happened.,Sad,Unspecified,2.07
1073_TSI_ANG_XX.wav,1073,Female,TSI,The surface is slick.,Angry,Unspecified,2.47
1073_TSI_DIS_XX.wav,1073,Female,TSI,The surface is slick.,Disgust,Unspecified,3.14
1073_TSI_FEA_XX.wav,1073,Female,TSI,The surface is slick.,Fear,Unspecified,2.44
1073_TSI_HAP_XX.wav,1073,Female,TSI,The surface is slick.,Happy,Unspecified,2.54
1073_TSI_NEU_XX.wav,1073,Female,TSI,The surface is slick.,Neutral,Unspecified,2.44
1073_TSI_SAD_XX.wav,1073,Female,TSI,The surface is slick.,Sad,Unspecified,2.1
1073_WSI_ANG_XX.wav,1073,Female,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,2.77
1073_WSI_DIS_XX.wav,1073,Female,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,3.04
1073_WSI_FEA_XX.wav,1073,Female,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,3.0
1073_WSI_HAP_XX.wav,1073,Female,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,2.64
1073_WSI_NEU_XX.wav,1073,Female,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.07
1073_WSI_SAD_XX.wav,1073,Female,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.4
1074_DFA_ANG_XX.wav,1074,Female,DFA,Don't forget a jacket.,Angry,Unspecified,2.7
1074_DFA_DIS_XX.wav,1074,Female,DFA,Don't forget a jacket.,Disgust,Unspecified,2.94
1074_DFA_FEA_XX.wav,1074,Female,DFA,Don't forget a jacket.,Fear,Unspecified,2.77
1074_DFA_HAP_XX.wav,1074,Female,DFA,Don't forget a jacket.,Happy,Unspecified,2.07
1074_DFA_NEU_XX.wav,1074,Female,DFA,Don't forget a jacket.,Neutral,Unspecified,2.27
1074_DFA_SAD_XX.wav,1074,Female,DFA,Don't forget a jacket.,Sad,Unspecified,2.14
1074_IEO_ANG_HI.wav,1074,Female,IEO,It's eleven o'clock.,Angry,HI,2.6
1074_IEO_ANG_LO.wav,1074,Female,IEO,It's eleven o'clock.,Angry,LO,1.57
1074_IEO_ANG_MD.wav,1074,Female,IEO,It's eleven o'clock.,Angry,MD,2.3
1074_IEO_DIS_HI.wav,1074,Female,IEO,It's eleven o'clock.,Disgust,HI,1.9
1074_IEO_DIS_LO.wav,1074,Female,IEO,It's eleven o'clock.,Disgust,LO,1.84
1074_IEO_DIS_MD.wav,1074,Female,IEO,It's eleven o'clock.,Disgust,MD,1.8
1074_IEO_FEA_HI.wav,1074,Female,IEO,It's eleven o'clock.,Fear,HI,2.34
1074_IEO_FEA_LO.wav,1074,Female,IEO,It's eleven o'clock.,Fear,LO,1.97
1074_IEO_FEA_MD.wav,1074,Female,IEO,It's eleven o'clock.,Fear,MD,1.77
1074_IEO_HAP_HI.wav,1074,Female,IEO,It's eleven o'clock.,Happy,HI,1.67
1074_IEO_HAP_LO.wav,1074,Female,IEO,It's eleven o'clock.,Happy,LO,2.2
1074_IEO_HAP_MD.wav,1074,Female,IEO,It's eleven o'clock.,Happy,MD,2.54
1074_IEO_NEU_XX.wav,1074,Female,IEO,It's eleven o'clock.,Neutral,Unspecified,2.3
1074_IEO_SAD_HI.wav,1074,Female,IEO,It's eleven o'clock.,Sad,HI,2.0
1074_IEO_SAD_LO.wav,1074,Female,IEO,It's eleven o'clock.,Sad,LO,2.37
1074_IEO_SAD_MD.wav,1074,Female,IEO,It's eleven o'clock.,Sad,MD,2.1
1074_IOM_ANG_XX.wav,1074,Female,IOM,I'm on my way to the meeting.,Angry,Unspecified,2.67
1074_IOM_DIS_XX.wav,1074,Female,IOM,I'm on my way to the meeting.,Disgust,Unspecified,2.77
1074_IOM_FEA_XX.wav,1074,Female,IOM,I'm on my way to the meeting.,Fear,Unspecified,2.4
1074_IOM_HAP_XX.wav,1074,Female,IOM,I'm on my way to the meeting.,Happy,Unspecified,2.8
1074_IOM_NEU_XX.wav,1074,Female,IOM,I'm on my way to the meeting.,Neutral,Unspecified,2.54
1074_IOM_SAD_XX.wav,1074,Female,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.28
1074_ITH_ANG_XX.wav,1074,Female,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.9
1074_ITH_DIS_XX.wav,1074,Female,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,2.84
1074_ITH_FEA_XX.wav,1074,Female,ITH,I think I have a doctor's appointment.,Fear,Unspecified,2.87
1074_ITH_HAP_XX.wav,1074,Female,ITH,I think I have a doctor's appointment.,Happy,Unspecified,2.67
1074_ITH_NEU_XX.wav,1074,Female,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.7
1074_ITH_SAD_XX.wav,1074,Female,ITH,I think I have a doctor's appointment.,Sad,Unspecified,2.77
1074_ITS_ANG_XX.wav,1074,Female,ITS,I think I have seen this before,Angry,Unspecified,3.04
1074_ITS_DIS_XX.wav,1074,Female,ITS,I think I have seen this before,Disgust,Unspecified,3.04
1074_ITS_FEA_XX.wav,1074,Female,ITS,I think I have seen this before,Fear,Unspecified,2.97
1074_ITS_HAP_XX.wav,1074,Female,ITS,I think I have seen this before,Happy,Unspecified,2.37
1074_ITS_NEU_XX.wav,1074,Female,ITS,I think I have seen this before,Neutral,Unspecified,2.77
1074_ITS_SAD_XX.wav,1074,Female,ITS,I think I have seen this before,Sad,Unspecified,2.54
1074_IWL_ANG_XX.wav,1074,Female,IWL,I would like a new alarm clock.,Angry,Unspecified,2.8
1074_IWL_DIS_XX.wav,1074,Female,IWL,I would like a new alarm clock.,Disgust,Unspecified,3.14
1074_IWL_FEA_XX.wav,1074,Female,IWL,I would like a new alarm clock.,Fear,Unspecified,2.9
1074_IWL_HAP_XX.wav,1074,Female,IWL,I would like a new alarm clock.,Happy,Unspecified,2.64
1074_IWL_NEU_XX.wav,1074,Female,IWL,I would like a new alarm clock.,Neutral,Unspecified,2.74
1074_IWL_SAD_XX.wav,1074,Female,IWL,I would like a new alarm clock.,Sad,Unspecified,2.94
1074_IWW_ANG_XX.wav,1074,Female,IWW,I wonder what this is about.,Angry,Unspecified,2.8
1074_IWW_DIS_XX.wav,1074,Female,IWW,I wonder what this is about.,Disgust,Unspecified,2.9
1074_IWW_FEA_XX.wav,1074,Female,IWW,I wonder what this is about.,Fear,Unspecified,2.74
1074_IWW_HAP_XX.wav,1074,Female,IWW,I wonder what this is about.,Happy,Unspecified,2.5
1074_IWW_NEU_XX.wav,1074,Female,IWW,I wonder what this is about.,Neutral,Unspecified,2.44
1074_IWW_SAD_XX.wav,1074,Female,IWW,I wonder what this is about.,Sad,Unspecified,2.8
1074_MTI_ANG_XX.wav,1074,Female,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,3.1
1074_MTI_DIS_XX.wav,1074,Female,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,2.9
1074_MTI_FEA_XX.wav,1074,Female,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.6
1074_MTI_HAP_XX.wav,1074,Female,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.77
1074_MTI_NEU_XX.wav,1074,Female,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.74
1074_MTI_SAD_XX.wav,1074,Female,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.97
1074_TAI_ANG_XX.wav,1074,Female,TAI,The airplane is almost full.,Angry,Unspecified,2.94
1074_TAI_DIS_XX.wav,1074,Female,TAI,The airplane is almost full.,Disgust,Unspecified,2.24
1074_TAI_FEA_XX.wav,1074,Female,TAI,The airplane is almost full.,Fear,Unspecified,2.87
1074_TAI_HAP_XX.wav,1074,Female,TAI,The airplane is almost full.,Happy,Unspecified,2.54
1074_TAI_NEU_XX.wav,1074,Female,TAI,The airplane is almost full.,Neutral,Unspecified,2.67
1074_TAI_SAD_XX.wav,1074,Female,TAI,The airplane is almost full.,Sad,Unspecified,2.47
1074_TIE_ANG_XX.wav,1074,Female,TIE,That is exactly what happened.,Angry,Unspecified,3.14
1074_TIE_DIS_XX.wav,1074,Female,TIE,That is exactly what happened.,Disgust,Unspecified,3.44
1074_TIE_FEA_XX.wav,1074,Female,TIE,That is exactly what happened.,Fear,Unspecified,3.64
1074_TIE_HAP_XX.wav,1074,Female,TIE,That is exactly what happened.,Happy,Unspecified,2.97
1074_TIE_NEU_XX.wav,1074,Female,TIE,That is exactly what happened.,Neutral,Unspecified,2.97
1074_TIE_SAD_XX.wav,1074,Female,TIE,That is exactly what happened.,Sad,Unspecified,4.0
1074_TSI_ANG_XX.wav,1074,Female,TSI,The surface is slick.,Angry,Unspecified,2.6
1074_TSI_DIS_XX.wav,1074,Female,TSI,The surface is slick.,Disgust,Unspecified,2.74
1074_TSI_FEA_XX.wav,1074,Female,TSI,The surface is slick.,Fear,Unspecified,2.84
1074_TSI_HAP_XX.wav,1074,Female,TSI,The surface is slick.,Happy,Unspecified,2.54
1074_TSI_NEU_XX.wav,1074,Female,TSI,The surface is slick.,Neutral,Unspecified,2.77
1074_TSI_SAD_XX.wav,1074,Female,TSI,The surface is slick.,Sad,Unspecified,2.3
1074_WSI_ANG_XX.wav,1074,Female,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,2.94
1074_WSI_DIS_XX.wav,1074,Female,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,3.1
1074_WSI_FEA_XX.wav,1074,Female,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,3.2
1074_WSI_HAP_XX.wav,1074,Female,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,2.94
1074_WSI_NEU_XX.wav,1074,Female,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.67
1074_WSI_SAD_XX.wav,1074,Female,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.57
1075_DFA_ANG_XX.wav,1075,Female,DFA,Don't forget a jacket.,Angry,Unspecified,2.97
1075_DFA_DIS_XX.wav,1075,Female,DFA,Don't forget a jacket.,Disgust,Unspecified,2.37
1075_DFA_FEA_XX.wav,1075,Female,DFA,Don't forget a jacket.,Fear,Unspecified,2.34
1075_DFA_HAP_XX.wav,1075,Female,DFA,Don't forget a jacket.,Happy,Unspecified,2.17
1075_DFA_NEU_XX.wav,1075,Female,DFA,Don't forget a jacket.,Neutral,Unspecified,2.77
1075_DFA_SAD_XX.wav,1075,Female,DFA,Don't forget a jacket.,Sad,Unspecified,2.17
1075_IEO_ANG_HI.wav,1075,Female,IEO,It's eleven o'clock.,Angry,HI,2.5
1075_IEO_ANG_LO.wav,1075,Female,IEO,It's eleven o'clock.,Angry,LO,2.44
1075_IEO_ANG_MD.wav,1075,Female,IEO,It's eleven o'clock.,Angry,MD,2.5
1075_IEO_DIS_HI.wav,1075,Female,IEO,It's eleven o'clock.,Disgust,HI,2.4
1075_IEO_DIS_LO.wav,1075,Female,IEO,It's eleven o'clock.,Disgust,LO,1.97
1075_IEO_DIS_MD.wav,1075,Female,IEO,It's eleven o'clock.,Disgust,MD,2.07
1075_IEO_FEA_HI.wav,1075,Female,IEO,It's eleven o'clock.,Fear,HI,2.04
1075_IEO_FEA_LO.wav,1075,Female,IEO,It's eleven o'clock.,Fear,LO,1.7
1075_IEO_FEA_MD.wav,1075,Female,IEO,It's eleven o'clock.,Fear,MD,2.9
1075_IEO_HAP_HI.wav,1075,Female,IEO,It's eleven o'clock.,Happy,HI,1.33
1075_IEO_HAP_LO.wav,1075,Female,IEO,It's eleven o'clock.,Happy,LO,1.63
1075_IEO_HAP_MD.wav,1075,Female,IEO,It's eleven o'clock.,Happy,MD,1.87
1075_IEO_NEU_XX.wav,1075,Female,IEO,It's eleven o'clock.,Neutral,Unspecified,1.84
1075_IEO_SAD_HI.wav,1075,Female,IEO,It's eleven o'clock.,Sad,HI,2.84
1075_IEO_SAD_LO.wav,1075,Female,IEO,It's eleven o'clock.,Sad,LO,1.7
1075_IEO_SAD_MD.wav,1075,Female,IEO,It's eleven o'clock.,Sad,MD,2.5
1075_IOM_ANG_XX.wav,1075,Female,IOM,I'm on my way to the meeting.,Angry,Unspecified,2.54
1075_IOM_DIS_XX.wav,1075,Female,IOM,I'm on my way to the meeting.,Disgust,Unspecified,2.4
1075_IOM_FEA_XX.wav,1075,Female,IOM,I'm on my way to the meeting.,Fear,Unspecified,2.7
1075_IOM_HAP_XX.wav,1075,Female,IOM,I'm on my way to the meeting.,Happy,Unspecified,1.94
1075_IOM_NEU_XX.wav,1075,Female,IOM,I'm on my way to the meeting.,Neutral,Unspecified,2.1
1075_IOM_SAD_XX.wav,1075,Female,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.2
1075_ITH_ANG_XX.wav,1075,Female,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.87
1075_ITH_DIS_XX.wav,1075,Female,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,2.84
1075_ITH_FEA_XX.wav,1075,Female,ITH,I think I have a doctor's appointment.,Fear,Unspecified,2.97
1075_ITH_HAP_XX.wav,1075,Female,ITH,I think I have a doctor's appointment.,Happy,Unspecified,2.74
1075_ITH_NEU_XX.wav,1075,Female,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.7
1075_ITH_SAD_XX.wav,1075,Female,ITH,I think I have a doctor's appointment.,Sad,Unspecified,2.27
1075_ITS_ANG_XX.wav,1075,Female,ITS,I think I have seen this before,Angry,Unspecified,2.74
1075_ITS_DIS_XX.wav,1075,Female,ITS,I think I have seen this before,Disgust,Unspecified,3.07
1075_ITS_FEA_XX.wav,1075,Female,ITS,I think I have seen this before,Fear,Unspecified,2.87
1075_ITS_HAP_XX.wav,1075,Female,ITS,I think I have seen this before,Happy,Unspecified,2.74
1075_ITS_NEU_XX.wav,1075,Female,ITS,I think I have seen this before,Neutral,Unspecified,2.44
1075_ITS_SAD_XX.wav,1075,Female,ITS,I think I have seen this before,Sad,Unspecified,2.4
1075_IWL_ANG_XX.wav,1075,Female,IWL,I would like a new alarm clock.,Angry,Unspecified,3.07
1075_IWL_DIS_XX.wav,1075,Female,IWL,I would like a new alarm clock.,Disgust,Unspecified,2.5
1075_IWL_FEA_XX.wav,1075,Female,IWL,I would like a new alarm clock.,Fear,Unspecified,2.47
1075_IWL_HAP_XX.wav,1075,Female,IWL,I would like a new alarm clock.,Happy,Unspecified,2.5
1075_IWL_NEU_XX.wav,1075,Female,IWL,I would like a new alarm clock.,Neutral,Unspecified,2.37
1075_IWL_SAD_XX.wav,1075,Female,IWL,I would like a new alarm clock.,Sad,Unspecified,2.64
1075_IWW_ANG_XX.wav,1075,Female,IWW,I wonder what this is about.,Angry,Unspecified,2.77
1075_IWW_DIS_XX.wav,1075,Female,IWW,I wonder what this is about.,Disgust,Unspecified,2.8
1075_IWW_FEA_XX.wav,1075,Female,IWW,I wonder what this is about.,Fear,Unspecified,2.28
1075_IWW_HAP_XX.wav,1075,Female,IWW,I wonder what this is about.,Happy,Unspecified,2.07
1075_IWW_NEU_XX.wav,1075,Female,IWW,I wonder what this is about.,Neutral,Unspecified,2.28
1075_IWW_SAD_XX.wav,1075,Female,IWW,I wonder what this is about.,Sad,Unspecified,2.47
1075_MTI_ANG_XX.wav,1075,Female,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.6
1075_MTI_DIS_XX.wav,1075,Female,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,2.8
1075_MTI_FEA_XX.wav,1075,Female,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.47
1075_MTI_HAP_XX.wav,1075,Female,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.67
1075_MTI_NEU_XX.wav,1075,Female,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.3
1075_MTI_SAD_XX.wav,1075,Female,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.5
1075_TAI_ANG_XX.wav,1075,Female,TAI,The airplane is almost full.,Angry,Unspecified,2.87
1075_TAI_DIS_XX.wav,1075,Female,TAI,The airplane is almost full.,Disgust,Unspecified,2.5
1075_TAI_FEA_XX.wav,1075,Female,TAI,The airplane is almost full.,Fear,Unspecified,2.1
1075_TAI_HAP_XX.wav,1075,Female,TAI,The airplane is almost full.,Happy,Unspecified,1.8
1075_TAI_NEU_XX.wav,1075,Female,TAI,The airplane is almost full.,Neutral,Unspecified,2.57
1075_TAI_SAD_XX.wav,1075,Female,TAI,The airplane is almost full.,Sad,Unspecified,2.5
1075_TIE_ANG_XX.wav,1075,Female,TIE,That is exactly what happened.,Angry,Unspecified,3.3
1075_TIE_DIS_XX.wav,1075,Female,TIE,That is exactly what happened.,Disgust,Unspecified,3.3
1075_TIE_FEA_XX.wav,1075,Female,TIE,That is exactly what happened.,Fear,Unspecified,2.4
1075_TIE_HAP_XX.wav,1075,Female,TIE,That is exactly what happened.,Happy,Unspecified,2.8
1075_TIE_NEU_XX.wav,1075,Female,TIE,That is exactly what happened.,Neutral,Unspecified,2.74
1075_TIE_SAD_XX.wav,1075,Female,TIE,That is exactly what happened.,Sad,Unspecified,3.44
1075_TSI_ANG_XX.wav,1075,Female,TSI,The surface is slick.,Angry,Unspecified,2.77
1075_TSI_DIS_XX.wav,1075,Female,TSI,The surface is slick.,Disgust,Unspecified,2.64
1075_TSI_FEA_XX.wav,1075,Female,TSI,The surface is slick.,Fear,Unspecified,2.14
1075_TSI_HAP_XX.wav,1075,Female,TSI,The surface is slick.,Happy,Unspecified,2.54
1075_TSI_NEU_XX.wav,1075,Female,TSI,The surface is slick.,Neutral,Unspecified,2.37
1075_TSI_SAD_XX.wav,1075,Female,TSI,The surface is slick.,Sad,Unspecified,2.44
1075_WSI_ANG_XX.wav,1075,Female,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,3.54
1075_WSI_DIS_XX.wav,1075,Female,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,2.5
1075_WSI_FEA_XX.wav,1075,Female,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,2.7
1075_WSI_HAP_XX.wav,1075,Female,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,2.47
1075_WSI_NEU_XX.wav,1075,Female,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.44
1075_WSI_SAD_XX.wav,1075,Female,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.2
1076_DFA_ANG_XX.wav,1076,Female,DFA,Don't forget a jacket.,Angry,Unspecified,2.28
1076_DFA_DIS_XX.wav,1076,Female,DFA,Don't forget a jacket.,Disgust,Unspecified,2.27
1076_DFA_FEA_XX.wav,1076,Female,DFA,Don't forget a jacket.,Fear,Unspecified,2.5
1076_DFA_HAP_XX.wav,1076,Female,DFA,Don't forget a jacket.,Happy,Unspecified,2.34
1076_DFA_NEU_XX.wav,1076,Female,DFA,Don't forget a jacket.,Neutral,Unspecified,2.5
1076_DFA_SAD_XX.wav,1076,Female,DFA,Don't forget a jacket.,Sad,Unspecified,2.57
1076_IEO_ANG_HI.wav,1076,Female,IEO,It's eleven o'clock.,Angry,HI,2.67
1076_IEO_ANG_LO.wav,1076,Female,IEO,It's eleven o'clock.,Angry,LO,2.27
1076_IEO_ANG_MD.wav,1076,Female,IEO,It's eleven o'clock.,Angry,MD,2.34
1076_IEO_DIS_HI.wav,1076,Female,IEO,It's eleven o'clock.,Disgust,HI,2.1
1076_IEO_DIS_LO.wav,1076,Female,IEO,It's eleven o'clock.,Disgust,LO,2.27
1076_IEO_DIS_MD.wav,1076,Female,IEO,It's eleven o'clock.,Disgust,MD,1.84
1076_IEO_FEA_HI.wav,1076,Female,IEO,It's eleven o'clock.,Fear,HI,1.77
1076_IEO_FEA_LO.wav,1076,Female,IEO,It's eleven o'clock.,Fear,LO,1.97
1076_IEO_FEA_MD.wav,1076,Female,IEO,It's eleven o'clock.,Fear,MD,2.04
1076_IEO_HAP_HI.wav,1076,Female,IEO,It's eleven o'clock.,Happy,HI,1.9
1076_IEO_HAP_LO.wav,1076,Female,IEO,It's eleven o'clock.,Happy,LO,1.84
1076_IEO_HAP_MD.wav,1076,Female,IEO,It's eleven o'clock.,Happy,MD,2.2
1076_IEO_NEU_XX.wav,1076,Female,IEO,It's eleven o'clock.,Neutral,Unspecified,2.54
1076_IEO_SAD_HI.wav,1076,Female,IEO,It's eleven o'clock.,Sad,HI,2.27
1076_IEO_SAD_LO.wav,1076,Female,IEO,It's eleven o'clock.,Sad,LO,1.97
1076_IEO_SAD_MD.wav,1076,Female,IEO,It's eleven o'clock.,Sad,MD,2.4
1076_IOM_ANG_XX.wav,1076,Female,IOM,I'm on my way to the meeting.,Angry,Unspecified,2.44
1076_IOM_DIS_XX.wav,1076,Female,IOM,I'm on my way to the meeting.,Disgust,Unspecified,2.7
1076_IOM_FEA_XX.wav,1076,Female,IOM,I'm on my way to the meeting.,Fear,Unspecified,2.47
1076_IOM_HAP_XX.wav,1076,Female,IOM,I'm on my way to the meeting.,Happy,Unspecified,2.2
1076_IOM_NEU_XX.wav,1076,Female,IOM,I'm on my way to the meeting.,Neutral,Unspecified,2.6
1076_IOM_SAD_XX.wav,1076,Female,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.27
1076_ITH_ANG_XX.wav,1076,Female,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.74
1076_ITH_DIS_XX.wav,1076,Female,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,2.8
1076_ITH_FEA_XX.wav,1076,Female,ITH,I think I have a doctor's appointment.,Fear,Unspecified,2.5
1076_ITH_HAP_XX.wav,1076,Female,ITH,I think I have a doctor's appointment.,Happy,Unspecified,2.57
1076_ITH_NEU_XX.wav,1076,Female,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.57
1076_ITH_SAD_XX.wav,1076,Female,ITH,I think I have a doctor's appointment.,Sad,Unspecified,2.37
1076_ITS_ANG_XX.wav,1076,Female,ITS,I think I have seen this before,Angry,Unspecified,3.07
1076_ITS_DIS_XX.wav,1076,Female,ITS,I think I have seen this before,Disgust,Unspecified,3.27
1076_ITS_FEA_XX.wav,1076,Female,ITS,I think I have seen this before,Fear,Unspecified,2.87
1076_ITS_HAP_XX.wav,1076,Female,ITS,I think I have seen this before,Happy,Unspecified,2.5
1076_ITS_SAD_XX.wav,1076,Female,ITS,I think I have seen this before,Sad,Unspecified,2.54
1076_IWL_ANG_XX.wav,1076,Female,IWL,I would like a new alarm clock.,Angry,Unspecified,2.4
1076_IWL_DIS_XX.wav,1076,Female,IWL,I would like a new alarm clock.,Disgust,Unspecified,3.07
1076_IWL_FEA_XX.wav,1076,Female,IWL,I would like a new alarm clock.,Fear,Unspecified,2.67
1076_IWL_HAP_XX.wav,1076,Female,IWL,I would like a new alarm clock.,Happy,Unspecified,2.67
1076_IWL_NEU_XX.wav,1076,Female,IWL,I would like a new alarm clock.,Neutral,Unspecified,3.24
1076_IWL_SAD_XX.wav,1076,Female,IWL,I would like a new alarm clock.,Sad,Unspecified,2.57
1076_IWW_ANG_XX.wav,1076,Female,IWW,I wonder what this is about.,Angry,Unspecified,2.47
1076_IWW_DIS_XX.wav,1076,Female,IWW,I wonder what this is about.,Disgust,Unspecified,2.87
1076_IWW_FEA_XX.wav,1076,Female,IWW,I wonder what this is about.,Fear,Unspecified,2.34
1076_IWW_HAP_XX.wav,1076,Female,IWW,I wonder what this is about.,Happy,Unspecified,2.3
1076_IWW_NEU_XX.wav,1076,Female,IWW,I wonder what this is about.,Neutral,Unspecified,2.44
1076_IWW_SAD_XX.wav,1076,Female,IWW,I wonder what this is about.,Sad,Unspecified,2.17
1076_MTI_ANG_XX.wav,1076,Female,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.34
1076_MTI_DIS_XX.wav,1076,Female,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,3.07
1076_MTI_FEA_XX.wav,1076,Female,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.7
1076_MTI_HAP_XX.wav,1076,Female,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.37
1076_MTI_NEU_XX.wav,1076,Female,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.39
1076_MTI_SAD_XX.wav,1076,Female,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.57
1076_TAI_ANG_XX.wav,1076,Female,TAI,The airplane is almost full.,Angry,Unspecified,2.67
1076_TAI_DIS_XX.wav,1076,Female,TAI,The airplane is almost full.,Disgust,Unspecified,2.54
1076_TAI_FEA_XX.wav,1076,Female,TAI,The airplane is almost full.,Fear,Unspecified,2.64
1076_TAI_HAP_XX.wav,1076,Female,TAI,The airplane is almost full.,Happy,Unspecified,2.64
1076_TAI_NEU_XX.wav,1076,Female,TAI,The airplane is almost full.,Neutral,Unspecified,3.07
1076_TAI_SAD_XX.wav,1076,Female,TAI,The airplane is almost full.,Sad,Unspecified,2.28
1076_TIE_ANG_XX.wav,1076,Female,TIE,That is exactly what happened.,Angry,Unspecified,3.27
1076_TIE_DIS_XX.wav,1076,Female,TIE,That is exactly what happened.,Disgust,Unspecified,3.1
